KD_KPP,WP_BENDAHARA,WP_BADAN,WP_OP_KARYAWAN,WP_OP_PENGUSAHA,JUMLAH_FPP,JUMLAH_AR,REALISASI_ANGGARAN,KEPATUHAN_SPT,CAPAIAN_PENERIMAAN,PERTUMBUHAN_PENERIMAAN,SP2DK_TERBIT,SP2DK_CAIR,PEMERIKSAAN_SELESAI
655,0.2928928928928929,0.6024971623155505,0.4546137200439248,0.5179480875276596,0.08695652173913045,0.5909090909090909,0.2233921865737864,0.5224679532328496,0.4011379800853487,0.1804571028958326,0.5910401419383455,0.5366048274486336,0.2448866777224986
711,0.1883883883883884,0.3135527809307605,0.4183353788514954,0.3617891889993326,0.2173913043478261,0.4090909090909091,0.4600443037178993,0.3628680095788139,0.3100995732574678,0.1510537525032582,0.260146373918829,0.1434270895671255,0.1890547263681592
721,0.02522522522522523,0.4451759364358683,0.3398601511530263,0.1939341786379122,0.2391304347826087,0.5,0.158257763174672,0.1966474151288915,0.9923186344238972,0.3428271718745033,0.3714792636948325,0.2778775184520247,0.2625760088446656
724,0.07427427427427427,0.3284903518728717,0.4136199211937213,0.1529626637631274,0.2173913043478261,0.6590909090909091,0.2552772547382199,0.4651359346386814,0.9981507823613087,0.1758161416446804,0.2940785096473719,0.3289447436664672,0.1619679380873411
727,0.162962962962963,0.3214982973893303,0.4024530069116982,0.2755610972568578,0.1956521739130435,0.4772727272727273,0.3911991267103164,0.6977039019580222,0.705832147937411,0.236339362344639,0.1348414282546019,0.132655096748454,0.058595909342178
728,0.158958958958959,0.3598183881952327,0.404156708222983,0.2085982227529767,0.2391304347826087,0.6818181818181819,0.3091419457592341,0.3554021693196223,0.8604551920341394,0.2704154613941956,0.1893989798181415,0.2591262716935966,0.2144831398562742
729,0.02222222222222222,0.2182519863791146,0.4388201666559008,0.1845210916371044,0.2391304347826087,0.5909090909090909,0.643193581775978,0.3582194675306378,0.5918918918918921,0.3493753774754442,0.1787536039033045,0.1486136046279673,0.1066887783305694
731,0.207007007007007,0.418706015891033,0.5093743944189651,0.3065751115169822,0.2391304347826087,0.5681818181818182,0.2693610747049058,0.4292153824482319,0.4034139402560457,0.1917098445595855,0.236859614105123,0.3949730700179533,0.230514096185738
732,0.1753753753753754,0.4092622020431328,0.409493895743169,0.4708826525236205,0.2391304347826087,0.5909090909090909,0.2982606277639536,0.6276940414142835,0.7822190611664295,0.2981022918719603,0.1925038811266356,0.2623179732694993,0.1288004422332781
801,0.03823823823823824,0.34211123723042,0.406369097603514,0.2472867127954761,0.2391304347826087,0.6136363636363636,0.1259509490034132,0.3985068319481615,0.3253200568990042,0.2944785276073619,0.4342426258593923,0.4276880111709555,0.2078496406854616
803,0.2546546546546546,0.3424744608399546,0.5077272140042632,0.4811913877278634,0.06521739130434782,0.6363636363636364,0.3644683308772083,0.401464995069728,0.2833570412517781,0.1464127912521059,0.5868263473053892,0.533213644524237,0.1354339414040907
805,0.04284284284284284,0.4924404086265607,0.4823897035075254,0.234589582382073,0.2391304347826087,0.6818181818181819,0.1520132540062447,0.4223130018312438,0.2641536273115221,0.1602403127880734,0.8254601907296518,0.763215639337722,0.304588170259812
808,0.1635635635635636,0.3158683314415437,0.4163248498159033,0.5144181799023567,0.06521739130434782,0.4090909090909091,0.1839514628825924,0.4052683476545993,0.3543385490753912,0.1672971168822912,0.8307828786870702,0.3598643526830241,0.1415146489773355
811,0.2806806806806807,0.5456980703745743,0.5060073638653834,0.4261178040813459,0.1956521739130435,0.7272727272727273,0.2351468604974546,0.4259754895055641,0.5395448079658607,0.2714644457865794,1.0,0.3646519050468781,0.1271420674405749
821,0.1033033033033033,0.343427922814983,0.4768102835734126,0.2399459098732043,0.2391304347826087,0.5681818181818182,0.3444907709096576,0.5134525989575995,0.2439544807965861,0.1142757239581678,0.258593923264582,0.5651306602832635,0.1625207296849088
823,0.1465465465465466,0.2067650397275823,0.477900329436083,0.5155245688595412,0.2173913043478261,0.5681818181818182,0.2790774908041629,0.5821946753063809,0.3472261735419631,0.0441527066976064,0.7070303836770903,0.62557350887692,0.1083471531232725
831,0.2718718718718719,0.3220431328036322,0.4846182417156514,0.4539004601173123,0.08695652173913045,0.6136363636363636,0.4292390147082181,0.5419073108888575,0.3268847795163585,0.1747353698464668,0.3233532934131736,0.2557350887692001,0.0552791597567717
907,0.1223223223223223,0.3677639046538025,0.5818987791486339,0.4697587018369568,0.2391304347826087,0.4545454545454546,0.2548915787414506,0.3545569798563177,0.2943100995732575,0.1494961696175975,0.2546019072965181,0.2910432874526232,0.2133775566611388
922,0.1851851851851852,0.3518274687854711,0.5479781667850914,0.2533455094657722,0.1739130434782609,0.5454545454545454,0.2401472912448468,0.386674179461896,0.4889046941678521,0.1039766044693093,0.2514970059880239,0.2974266906044285,0.234383637368712
941,0.61001001001001,0.3959591373439273,0.9646582908080873,0.3633346211934951,0.1956521739130435,0.5909090909090909,0.7997369398717713,0.3693477954641498,0.3184921763869133,0.1206649925299596,0.7595919272565979,0.7835627368841014,0.07020453289110004
951,0.3951951951951952,0.3999545970488082,0.5071700794522318,0.190211091988339,0.1304347826086956,0.5227272727272727,0.5035904103207005,0.4148471615720524,0.2660028449502134,0.07495470294669251,0.228210246174318,0.3329343706363455,0.0552791597567717
952,1.0,0.532622020431328,0.6745607518894128,0.3733272452671139,0.1521739130434783,0.7727272727272727,0.4964560376601788,0.3975207775743062,0.5755334281650073,0.1446962713372962,0.4923486360612109,0.7067624177139438,0.1271420674405749
